Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
1463,Exit long,30-10-2025 19:30,SELL DD,107714.35,0.88662,95677.6556,-175.96,-0.18,23.44,0.02,-277.33,-0.29,-4498.05,-4.5
1463,Entry long,30-10-2025 19:00,BUY DD,107912.81,0.88662,95677.6556,-175.96,-0.18,23.44,0.02,-277.33,-0.29,-4498.05,-4.5
1464,Exit short,30-10-2025 19:30,Margin call,108307.69,0.03884,4183.625354,-23.05,-0.55,0.43,0.01,-23.05,-0.55,-4521.1,-4.52
1464,Entry short,30-10-2025 19:30,SELL DD,107714.35,0.03884,4183.625354,-23.05,-0.55,0.43,0.01,-23.05,-0.55,-4521.1,-4.52
1465,Exit short,30-10-2025 20:45,Close entry(s) order SELL DD,108698.49,0.84778,91318.07164,-834.33,-0.91,9.36,0.01,-834.34,-0.91,-5355.43,-5.36
1465,Entry short,30-10-2025 19:30,SELL DD,107714.35,0.84778,91318.07164,-834.33,-0.91,9.36,0.01,-834.34,-0.91,-5355.43,-5.36
1466,Exit short,31-10-2025 03:45,Margin call,109561.7,0.00312,341.6765664,-0.16,-0.05,0,0,-0.16,-0.05,-5355.59,-5.36
1466,Entry short,31-10-2025 03:45,SELL DD,109511.72,0.00312,341.6765664,-0.16,-0.05,0,0,-0.16,-0.05,-5355.59,-5.36
1467,Exit short,31-10-2025 04:00,Margin call,109745.91,0.00224,245.3062528,-0.52,-0.21,0.67,0.27,-0.52,-0.21,-5356.11,-5.36
1467,Entry short,31-10-2025 03:45,SELL DD,109511.72,0.00224,245.3062528,-0.52,-0.21,0.67,0.27,-0.52,-0.21,-5356.11,-5.36
1468,Exit short,31-10-2025 04:15,Margin call,109876.17,0.00144,157.6968768,-0.52,-0.33,0.43,0.27,-0.52,-0.33,-5356.64,-5.36
1468,Entry short,31-10-2025 03:45,SELL DD,109511.72,0.00144,157.6968768,-0.52,-0.33,0.43,0.27,-0.52,-0.33,-5356.64,-5.36
1469,Exit short,31-10-2025 04:45,Margin call,110100,0.0096,1051.312512,-5.65,-0.54,2.86,0.27,-5.65,-0.54,-5362.28,-5.36
1469,Entry short,31-10-2025 03:45,SELL DD,109511.72,0.0096,1051.312512,-5.65,-0.54,2.86,0.27,-5.65,-0.54,-5362.28,-5.36
1470,Exit short,31-10-2025 05:45,Close entry(s) order SELL DD,109954.86,0.84784,92848.41668,-375.71,-0.4,252.31,0.27,-795.51,-0.86,-5738,-5.74
1470,Entry short,31-10-2025 03:45,SELL DD,109511.72,0.84784,92848.41668,-375.71,-0.4,252.31,0.27,-795.51,-0.86,-5738,-5.74
1471,Exit long,31-10-2025 08:30,SELL DD,110170.08,0.8537,94261.81479,-209.62,-0.22,226.55,0.24,-237.94,-0.25,-5947.61,-5.95
1471,Entry long,31-10-2025 08:00,BUY DD,110415.62,0.8537,94261.81479,-209.62,-0.22,226.55,0.24,-237.94,-0.25,-5947.61,-5.95
1472,Exit short,31-10-2025 08:30,Margin call,110319.99,0.00924,1017.971539,-1.39,-0.14,0,0,-1.39,-0.14,-5949,-5.95
1472,Entry short,31-10-2025 08:30,SELL DD,110170.08,0.00924,1017.971539,-1.39,-0.14,0,0,-1.39,-0.14,-5949,-5.95
1473,Exit short,31-10-2025 09:15,BUY DD,110035,0.84446,93034.22576,114.07,0.12,464.57,0.5,-126.59,-0.14,-5834.93,-5.83
1473,Entry short,31-10-2025 08:30,SELL DD,110170.08,0.84446,93034.22576,114.07,0.12,464.57,0.5,-126.59,-0.14,-5834.93,-5.83
1474,Exit long,31-10-2025 11:00,Close entry(s) order BUY DD,110790.14,0.85577,94164.65195,646.23,0.69,872.55,0.93,-571.73,-0.61,-5188.7,-5.19
1474,Entry long,31-10-2025 09:15,BUY DD,110035,0.85577,94164.65195,646.23,0.69,872.55,0.93,-571.73,-0.61,-5188.7,-5.19
1475,Exit short,31-10-2025 11:30,Margin call,110632.07,0.00892,985.5515328,-1.29,-0.13,0,0,-1.29,-0.13,-5189.99,-5.19
1475,Entry short,31-10-2025 11:30,SELL DD,110487.84,0.00892,985.5515328,-1.29,-0.13,0,0,-1.29,-0.13,-5189.99,-5.19
1476,Exit short,31-10-2025 12:45,BUY DD,109716.08,0.84919,93825.16885,655.37,0.7,748.76,0.8,-122.48,-0.13,-4534.62,-4.53
1476,Entry short,31-10-2025 11:30,SELL DD,110487.84,0.84919,93825.16885,655.37,0.7,748.76,0.8,-122.48,-0.13,-4534.62,-4.53
1477,Exit long,31-10-2025 13:30,Close entry(s) order BUY DD,109042.5,0.87011,95465.05837,-586.09,-0.61,0.01,0,-940.66,-0.99,-5120.71,-5.12
1477,Entry long,31-10-2025 12:45,BUY DD,109716.08,0.87011,95465.05837,-586.09,-0.61,0.01,0,-940.66,-0.99,-5120.71,-5.12
1478,Exit short,31-10-2025 14:15,Margin call,109435.27,0.00072,78.7843944,-0.01,-0.01,0,0,-0.01,-0.01,-5120.72,-5.12
1478,Entry short,31-10-2025 14:15,SELL DD,109422.77,0.00072,78.7843944,-0.01,-0.01,0,0,-0.01,-0.01,-5120.72,-5.12
1479,Exit short,31-10-2025 14:30,Margin call,109817.51,0.022,2407.30094,-8.68,-0.36,9.86,0.41,-8.68,-0.36,-5129.4,-5.13
1479,Entry short,31-10-2025 14:15,SELL DD,109422.77,0.022,2407.30094,-8.68,-0.36,9.86,0.41,-8.68,-0.36,-5129.4,-5.13
1480,Exit short,31-10-2025 19:45,BUY DD,109651.35,0.84436,92392.21008,-193,-0.21,378.28,0.41,-688.06,-0.74,-5322.4,-5.32
1480,Entry short,31-10-2025 14:15,SELL DD,109422.77,0.84436,92392.21008,-193,-0.21,378.28,0.41,-688.06,-0.74,-5322.4,-5.32
1481,Exit long,31-10-2025 20:15,SELL DD,109471.44,0.86344,94677.36164,-155.34,-0.16,27.6,0.03,-203.82,-0.22,-5477.75,-5.48
1481,Entry long,31-10-2025 19:45,BUY DD,109651.35,0.86344,94677.36164,-155.34,-0.16,27.6,0.03,-203.82,-0.22,-5477.75,-5.48
1482,Exit short,31-10-2025 20:15,Margin call,109564.32,0.00584,639.3132096,-0.54,-0.08,0.45,0.07,-0.54,-0.08,-5478.29,-5.48
1482,Entry short,31-10-2025 20:15,SELL DD,109471.44,0.00584,639.3132096,-0.54,-0.08,0.45,0.07,-0.54,-0.08,-5478.29,-5.48
1483,Exit short,31-10-2025 20:45,BUY DD,109615.51,0.8576,93882.70694,-123.55,-0.13,65.72,0.07,-123.55,-0.13,-5601.84,-5.6
1483,Entry short,31-10-2025 20:15,SELL DD,109471.44,0.8576,93882.70694,-123.55,-0.13,65.72,0.07,-123.55,-0.13,-5601.84,-5.6
1484,Exit long,31-10-2025 22:00,SELL DD,109734.1,0.86117,94397.58875,102.13,0.11,372.45,0.39,-0.01,0,-5499.72,-5.5
1484,Entry long,31-10-2025 20:45,BUY DD,109615.51,0.86117,94397.58875,102.13,0.11,372.45,0.39,-0.01,0,-5499.72,-5.5
1485,Exit short,31-10-2025 22:00,Margin call,109756.47,0.00136,149.238376,-0.03,-0.02,0,0,-0.03,-0.02,-5499.75,-5.5
1485,Entry short,31-10-2025 22:00,SELL DD,109734.1,0.00136,149.238376,-0.03,-0.02,0,0,-0.03,-0.02,-5499.75,-5.5
1486,Exit short,31-10-2025 22:45,Margin call,109872.29,0.00316,346.759756,-0.44,-0.13,0.81,0.23,-0.44,-0.13,-5500.18,-5.5
1486,Entry short,31-10-2025 22:00,SELL DD,109734.1,0.00316,346.759756,-0.44,-0.13,0.81,0.23,-0.44,-0.13,-5500.18,-5.5
1487,Exit short,31-10-2025 23:15,Margin call,110217.89,0.01204,1321.198564,-5.82,-0.44,3.08,0.23,-5.82,-0.44,-5506.01,-5.51
1487,Entry short,31-10-2025 22:00,SELL DD,109734.1,0.01204,1321.198564,-5.82,-0.44,3.08,0.23,-5.82,-0.44,-5506.01,-5.51
1488,Exit short,01-11-2025 00:00,Close entry(s) order SELL DD,110226.38,0.84461,92682.5182,-415.78,-0.45,216.23,0.23,-491.09,-0.53,-5921.79,-5.92
1488,Entry short,31-10-2025 22:00,SELL DD,109734.1,0.84461,92682.5182,-415.78,-0.45,216.23,0.23,-491.09,-0.53,-5921.79,-5.92
1489,Exit long,01-11-2025 04:00,SELL DD,110071.4,0.85491,94077.78443,23.36,0.02,177.47,0.19,-15.47,-0.02,-5898.44,-5.9
1489,Entry long,01-11-2025 03:15,BUY DD,110044.08,0.85491,94077.78443,23.36,0.02,177.47,0.19,-15.47,-0.02,-5898.44,-5.9
1490,Exit short,01-11-2025 04:00,Margin call,110194.58,0.0076,836.54264,-0.94,-0.11,0,0,-0.94,-0.11,-5899.37,-5.9
1490,Entry short,01-11-2025 04:00,SELL DD,110071.4,0.0076,836.54264,-0.94,-0.11,0,0,-0.94,-0.11,-5899.37,-5.9
1491,Exit short,01-11-2025 06:15,BUY DD,109894,0.84731,93264.59793,150.31,0.16,183.6,0.2,-169.04,-0.18,-5749.06,-5.75
1491,Entry short,01-11-2025 04:00,SELL DD,110071.4,0.84731,93264.59793,150.31,0.16,183.6,0.2,-169.04,-0.18,-5749.06,-5.75
1492,Exit long,01-11-2025 08:30,SELL DD,110078.89,0.85765,94250.5891,158.57,0.17,295.7,0.31,-0.01,0,-5590.49,-5.59
1492,Entry long,01-11-2025 06:15,BUY DD,109894,0.85765,94250.5891,158.57,0.17,295.7,0.31,-0.01,0,-5590.49,-5.59
1493,Exit short,01-11-2025 08:30,Margin call,110156.11,0.00476,523.9755164,-0.37,-0.07,0,0,-0.37,-0.07,-5590.86,-5.59
1493,Entry short,01-11-2025 08:30,SELL DD,110078.89,0.00476,523.9755164,-0.37,-0.07,0,0,-0.37,-0.07,-5590.86,-5.59
1494,Exit short,01-11-2025 12:00,Margin call,110470.54,0.0052,572.410228,-2.04,-0.36,1.96,0.34,-2.04,-0.36,-5592.89,-5.59
1494,Entry short,01-11-2025 08:30,SELL DD,110078.89,0.0052,572.410228,-2.04,-0.36,1.96,0.34,-2.04,-0.36,-5592.89,-5.59
1495,Exit short,01-11-2025 12:30,Close entry(s) order SELL DD,110208.49,0.84769,93312.77426,-109.86,-0.12,318.93,0.34,-332,-0.36,-5702.75,-5.7
1495,Entry short,01-11-2025 08:30,SELL DD,110078.89,0.84769,93312.77426,-109.86,-0.12,318.93,0.34,-332,-0.36,-5702.75,-5.7
1496,Exit short,01-11-2025 17:00,Margin call,110426,0.0012,132.487452,-0.02,-0.02,0,0,-0.02,-0.02,-5702.78,-5.7
1496,Entry short,01-11-2025 17:00,SELL DD,110406.21,0.0012,132.487452,-0.02,-0.02,0,0,-0.02,-0.02,-5702.78,-5.7
1497,Exit short,01-11-2025 22:30,BUY DD,109995.92,0.85289,94164.35245,349.93,0.37,467.19,0.5,-16.88,-0.02,-5352.85,-5.35
1497,Entry short,01-11-2025 17:00,SELL DD,110406.21,0.85289,94164.35245,349.93,0.37,467.19,0.5,-16.88,-0.02,-5352.85,-5.35
1498,Exit long,02-11-2025 00:45,SELL DD,110435.01,0.86046,94647.08932,377.82,0.4,412.32,0.44,-29.14,-0.03,-4975.03,-4.98
1498,Entry long,01-11-2025 22:30,BUY DD,109995.92,0.86046,94647.08932,377.82,0.4,412.32,0.44,-29.14,-0.03,-4975.03,-4.98
1499,Exit short,02-11-2025 00:45,Margin call,110784.13,0.02168,2394.231017,-7.57,-0.32,0.18,0.01,-7.57,-0.32,-4982.6,-4.98
1499,Entry short,02-11-2025 00:45,SELL DD,110435.01,0.02168,2394.231017,-7.57,-0.32,0.18,0.01,-7.57,-0.32,-4982.6,-4.98
1500,Exit short,02-11-2025 04:45,Close entry(s) order SELL DD,110625.22,0.83878,92630.67769,-159.54,-0.17,134.51,0.15,-511.72,-0.55,-5142.14,-5.14
1500,Entry short,02-11-2025 00:45,SELL DD,110435.01,0.83878,92630.67769,-159.54,-0.17,134.51,0.15,-511.72,-0.55,-5142.14,-5.14
1501,Exit long,02-11-2025 07:30,SELL DD,110935.84,0.85558,94857.08512,57.4,0.06,326.2,0.34,-447.13,-0.47,-5084.74,-5.08
1501,Entry long,02-11-2025 05:15,BUY DD,110868.75,0.85558,94857.08512,57.4,0.06,326.2,0.34,-447.13,-0.47,-5084.74,-5.08
1502,Exit short,02-11-2025 07:30,Margin call,111013.11,0.00472,523.6171648,-0.36,-0.07,0,0,-0.36,-0.07,-5085.1,-5.09
1502,Entry short,02-11-2025 07:30,SELL DD,110935.84,0.00472,523.6171648,-0.36,-0.07,0,0,-0.36,-0.07,-5085.1,-5.09
1503,Exit short,02-11-2025 11:45,BUY DD,110077.99,0.85086,94390.86882,729.91,0.77,1021.24,1.08,-65.75,-0.07,-4355.19,-4.36
1503,Entry short,02-11-2025 07:30,SELL DD,110935.84,0.85086,94390.86882,729.91,0.77,1021.24,1.08,-65.75,-0.07,-4355.19,-4.36
1504,Exit long,02-11-2025 12:45,SELL DD,110050.05,0.86888,95644.56395,-24.28,-0.03,161.54,0.17,-101.29,-0.11,-4379.47,-4.38
1504,Entry long,02-11-2025 11:45,BUY DD,110077.99,0.86888,95644.56395,-24.28,-0.03,161.54,0.17,-101.29,-0.11,-4379.47,-4.38
1505,Exit short,02-11-2025 12:45,Margin call,110190.41,0.00884,972.842442,-1.24,-0.13,0.2,0.02,-1.24,-0.13,-4380.71,-4.38
1505,Entry short,02-11-2025 12:45,SELL DD,110050.05,0.00884,972.842442,-1.24,-0.13,0.2,0.02,-1.24,-0.13,-4380.71,-4.38
1506,Exit short,02-11-2025 13:45,Close entry(s) order SELL DD,110282.48,0.86004,94647.445,-199.9,-0.21,19.02,0.02,-212.1,-0.22,-4580.61,-4.58
1506,Entry short,02-11-2025 12:45,SELL DD,110050.05,0.86004,94647.445,-199.9,-0.21,19.02,0.02,-212.1,-0.22,-4580.61,-4.58
1507,Exit short,02-11-2025 15:30,Margin call,110080.43,0.00996,1094.822224,-1.58,-0.14,0.0002,0,-1.58,-0.14,-4582.19,-4.58
1507,Entry short,02-11-2025 15:30,SELL DD,109921.91,0.00996,1094.822224,-1.58,-0.14,0.0002,0,-1.58,-0.14,-4582.19,-4.58
1508,Exit short,02-11-2025 16:30,Close entry(s) order SELL DD,110020.29,0.8581,94323.99097,-84.42,-0.09,0.02,0,-175.94,-0.19,-4666.61,-4.67
1508,Entry short,02-11-2025 15:30,SELL DD,109921.91,0.8581,94323.99097,-84.42,-0.09,0.02,0,-175.94,-0.19,-4666.61,-4.67
1509,Exit long,02-11-2025 19:30,SELL DD,110332.57,0.86956,95332.37583,608.41,0.64,971.39,1.02,-72.63,-0.08,-4058.19,-4.06
1509,Entry long,02-11-2025 17:45,BUY DD,109632.89,0.86956,95332.37583,608.41,0.64,971.39,1.02,-72.63,-0.08,-4058.19,-4.06
1510,Exit short,02-11-2025 19:30,Margin call,110371.3,0.0024,264.798168,-0.09,-0.04,0,0,-0.09,-0.04,-4058.29,-4.06
1510,Entry short,02-11-2025 19:30,SELL DD,110332.57,0.0024,264.798168,-0.09,-0.04,0,0,-0.09,-0.04,-4058.29,-4.06
1511,Exit short,02-11-2025 22:15,BUY DD,108233.74,0.86716,95675.9914,1820.02,1.9,1845.62,1.93,-33.59,-0.04,-2238.27,-2.24
1511,Entry short,02-11-2025 19:30,SELL DD,110332.57,0.86716,95675.9914,1820.02,1.9,1845.62,1.93,-33.59,-0.04,-2238.27,-2.24
1512,Exit long,02-11-2025 23:45,Close entry(s) order BUY DD,107718.49,0.90324,97761.04332,-465.39,-0.48,205.83,0.21,-680.69,-0.7,-2703.66,-2.7
1512,Entry long,02-11-2025 22:15,BUY DD,108233.74,0.90324,97761.04332,-465.39,-0.48,205.83,0.21,-680.69,-0.7,-2703.66,-2.7
1513,Exit long,03-11-2025 08:45,Close entry(s) order BUY DD,107856.51,0.90637,97296.16384,461.74,0.47,832.38,0.86,-562.35,-0.58,-2241.92,-2.24
1513,Entry long,03-11-2025 01:15,BUY DD,107347.07,0.90637,97296.16384,461.74,0.47,832.38,0.86,-562.35,-0.58,-2241.92,-2.24
1514,Exit long,03-11-2025 10:30,SELL DD,105992.64,0.90466,97757.5596,-1870.26,-1.91,80.34,0.08,-2105.59,-2.15,-4112.18,-4.11
1514,Entry long,03-11-2025 10:00,BUY DD,108060,0.90466,97757.5596,-1870.26,-1.91,80.34,0.08,-2105.59,-2.15,-4112.18,-4.11
1515,Exit short,03-11-2025 10:30,Margin call,106567.65,0.039,4133.71296,-22.43,-0.54,18.78,0.45,-22.43,-0.54,-4134.6,-4.13
1515,Entry short,03-11-2025 10:30,SELL DD,105992.64,0.039,4133.71296,-22.43,-0.54,18.78,0.45,-22.43,-0.54,-4134.6,-4.13
1516,Exit short,03-11-2025 11:00,BUY DD,105745.71,0.86566,91753.58874,213.76,0.23,416.94,0.45,-497.76,-0.54,-3920.85,-3.92
1516,Entry short,03-11-2025 10:30,SELL DD,105992.64,0.86566,91753.58874,213.76,0.23,416.94,0.45,-497.76,-0.54,-3920.85,-3.92
1517,Exit long,03-11-2025 12:00,SELL DD,106678.43,0.90858,96078.43719,847.45,0.88,956.1,1,-399,-0.42,-3073.39,-3.07
1517,Entry long,03-11-2025 11:00,BUY DD,105745.71,0.90858,96078.43719,847.45,0.88,956.1,1,-399,-0.42,-3073.39,-3.07
1518,Exit short,03-11-2025 12:00,Margin call,106937.53,0.01756,1873.273231,-4.55,-0.24,2.5,0.13,-4.55,-0.24,-3077.94,-3.08
1518,Entry short,03-11-2025 12:00,SELL DD,106678.43,0.01756,1873.273231,-4.55,-0.24,2.5,0.13,-4.55,-0.24,-3077.94,-3.08
1519,Exit short,03-11-2025 12:15,Margin call,107783.2,0.00368,392.5766224,-4.07,-1.04,0.52,0.13,-4.07,-1.04,-3082.01,-3.08
1519,Entry short,03-11-2025 12:00,SELL DD,106678.43,0.00368,392.5766224,-4.07,-1.04,0.52,0.13,-4.07,-1.04,-3082.01,-3.08
1520,Exit short,03-11-2025 15:45,BUY DD,106660,0.88734,94660.03808,16.35,0.02,198.05,0.21,-980.31,-1.04,-3065.66,-3.07
1520,Entry short,03-11-2025 12:00,SELL DD,106678.43,0.88734,94660.03808,16.35,0.02,198.05,0.21,-980.31,-1.04,-3065.66,-3.07
1521,Exit long,03-11-2025 17:15,SELL DD,106524.32,0.90881,96933.6746,-123.31,-0.13,394.67,0.41,-519.18,-0.54,-3188.96,-3.19
1521,Entry long,03-11-2025 15:45,BUY DD,106660,0.90881,96933.6746,-123.31,-0.13,394.67,0.41,-519.18,-0.54,-3188.96,-3.19
1522,Exit short,03-11-2025 17:15,Margin call,106610,0.0058,617.841056,-0.5,-0.08,0,0,-0.5,-0.08,-3189.46,-3.19
1522,Entry short,03-11-2025 17:15,SELL DD,106524.32,0.0058,617.841056,-0.5,-0.08,0,0,-0.5,-0.08,-3189.46,-3.19
1523,Exit short,03-11-2025 18:00,BUY DD,106489.94,0.90301,96192.5262,31.05,0.03,694.17,0.72,-98.67,-0.1,-3158.42,-3.16
1523,Entry short,03-11-2025 17:15,SELL DD,106524.32,0.90301,96192.5262,31.05,0.03,694.17,0.72,-98.67,-0.1,-3158.42,-3.16
1524,Exit long,03-11-2025 21:00,SELL DD,107040,0.90939,96840.88654,500.22,0.52,735.51,0.76,-579.8,-0.6,-2658.2,-2.66
1524,Entry long,03-11-2025 18:00,BUY DD,106489.94,0.90939,96840.88654,500.22,0.52,735.51,0.76,-579.8,-0.6,-2658.2,-2.66
1525,Exit short,03-11-2025 21:15,Margin call,107243.23,0.01376,1472.8704,-2.8,-0.19,4.25,0.29,-2.8,-0.19,-2660.99,-2.66
1525,Entry short,03-11-2025 21:00,SELL DD,107040,0.01376,1472.8704,-2.8,-0.19,4.25,0.29,-2.8,-0.19,-2660.99,-2.66
1526,Exit short,03-11-2025 22:30,BUY DD,106962.95,0.89563,95868.2352,69.01,0.07,731.6,0.76,-182.02,-0.19,-2591.98,-2.59
1526,Entry short,03-11-2025 21:00,SELL DD,107040,0.89563,95868.2352,69.01,0.07,731.6,0.76,-182.02,-0.19,-2591.98,-2.59
1527,Exit long,03-11-2025 23:15,SELL DD,107193.8,0.91067,97407.94968,210.23,0.22,306.03,0.31,-117.56,-0.12,-2381.76,-2.38
1527,Entry long,03-11-2025 22:30,BUY DD,106962.95,0.91067,97407.94968,210.23,0.22,306.03,0.31,-117.56,-0.12,-2381.76,-2.38
1528,Exit short,04-11-2025 03:00,BUY DD,104490.73,0.91067,97618.17785,2461.6,2.52,2726.36,2.79,0,0,79.85,0.08
1528,Entry short,03-11-2025 23:15,SELL DD,107193.8,0.91067,97618.17785,2461.6,2.52,2726.36,2.79,0,0,79.85,0.08
1529,Exit long,04-11-2025 04:45,Close entry(s) order BUY DD,103883.91,0.95778,100079.1314,-581.2,-0.58,134.72,0.13,-789.91,-0.79,-501.35,-0.5
1529,Entry long,04-11-2025 03:00,BUY DD,104490.73,0.95778,100079.1314,-581.2,-0.58,134.72,0.13,-789.91,-0.79,-501.35,-0.5
1530,Exit long,04-11-2025 10:30,SELL DD,104466,0.95715,99498.17366,491.46,0.49,851.95,0.86,-993.03,-1,-9.89,-0.01
1530,Entry long,04-11-2025 08:00,BUY DD,103952.54,0.95715,99498.17366,491.46,0.49,851.95,0.86,-993.03,-1,-9.89,-0.01
1531,Exit short,04-11-2025 12:45,BUY DD,101366.43,0.95715,99989.6319,2966.75,2.97,3508.91,3.51,-0.01,0,2956.86,2.96
1531,Entry short,04-11-2025 10:30,SELL DD,104466,0.95715,99989.6319,2966.75,2.97,3508.91,3.51,-0.01,0,2956.86,2.96
1532,Exit long,04-11-2025 13:45,Close entry(s) order BUY DD,101266,1.01568,102955.8556,-102,-0.1,129.57,0.13,-1376.96,-1.34,2854.86,2.85
1532,Entry long,04-11-2025 12:45,BUY DD,101366.43,1.01568,102955.8556,-102,-0.1,129.57,0.13,-1376.96,-1.34,2854.86,2.85
1533,Exit short,04-11-2025 14:30,Margin call,101432.02,0.01,1013.0686,-1.25,-0.12,0,0,-1.25,-0.12,2853.6,2.85
1533,Entry short,04-11-2025 14:30,SELL DD,101306.86,0.01,1013.0686,-1.25,-0.12,0,0,-1.25,-0.12,2853.6,2.85
1534,Exit short,04-11-2025 15:30,BUY DD,100542.13,1.00528,101841.7602,768.77,0.75,1715.87,1.68,-125.82,-0.12,3622.37,3.62
1534,Entry short,04-11-2025 14:30,SELL DD,101306.86,1.00528,101841.7602,768.77,0.75,1715.87,1.68,-125.82,-0.12,3622.37,3.62
1535,Exit long,04-11-2025 18:00,SELL DD,101295.7,1.03063,103621.7354,776.65,0.75,1392.34,1.34,-1646.71,-1.59,4399.02,4.4
1535,Entry long,04-11-2025 15:30,BUY DD,100542.13,1.03063,103621.7354,776.65,0.75,1392.34,1.34,-1646.71,-1.59,4399.02,4.4
1536,Exit short,04-11-2025 18:00,Margin call,101597.33,0.02444,2475.666908,-7.37,-0.3,0,0,-7.37,-0.3,4391.65,4.39
1536,Entry short,04-11-2025 18:00,SELL DD,101295.7,0.02444,2475.666908,-7.37,-0.3,0,0,-7.37,-0.3,4391.65,4.39
1537,Exit short,04-11-2025 19:30,Close entry(s) order SELL DD,100973.18,1.00619,101922.7204,324.52,0.32,390.74,0.38,-460.09,-0.45,4716.17,4.72
1537,Entry short,04-11-2025 18:00,SELL DD,101295.7,1.00619,101922.7204,324.52,0.32,390.74,0.38,-460.09,-0.45,4716.17,4.72
1538,Exit long,04-11-2025 21:00,Close entry(s) order BUY DD,100761.62,1.04313,104716.128,391.34,0.37,655.66,0.63,-1480.89,-1.41,5107.51,5.11
1538,Entry long,04-11-2025 20:15,BUY DD,100386.46,1.04313,104716.128,391.34,0.37,655.66,0.63,-1480.89,-1.41,5107.51,5.11
1539,Exit short,04-11-2025 22:15,Margin call,102174.81,0.03596,3658.205406,-16,-0.44,8.18,0.22,-16,-0.44,5091.51,5.09
1539,Entry short,04-11-2025 22:15,SELL DD,101729.85,0.03596,3658.205406,-16,-0.44,8.18,0.22,-16,-0.44,5091.51,5.09
1540,Exit short,04-11-2025 23:15,Close entry(s) order SELL DD,101925.89,0.99724,101449.0756,-195.5,-0.19,226.8,0.22,-540.88,-0.53,4896.01,4.9
1540,Entry short,04-11-2025 22:15,SELL DD,101729.85,0.99724,101449.0756,-195.5,-0.19,226.8,0.22,-540.88,-0.53,4896.01,4.9
1541,Exit long,05-11-2025 09:15,SELL DD,102651.86,1.0284,104895.0517,672.12,0.64,1290.73,1.23,-845.17,-0.81,5568.13,5.57
1541,Entry long,05-11-2025 00:00,BUY DD,101998.3,1.0284,104895.0517,672.12,0.64,1290.73,1.23,-845.17,-0.81,5568.13,5.57
1542,Exit short,05-11-2025 09:15,Margin call,102775.35,0.00984,1010.094302,-1.22,-0.12,0,0,-1.22,-0.12,5566.91,5.57
1542,Entry short,05-11-2025 09:15,SELL DD,102651.86,0.00984,1010.094302,-1.22,-0.12,0,0,-1.22,-0.12,5566.91,5.57
1543,Exit short,05-11-2025 09:30,Margin call,103359.5,0.01668,1712.233025,-11.8,-0.69,8.05,0.47,-11.8,-0.69,5555.11,5.56
1543,Entry short,05-11-2025 09:15,SELL DD,102651.86,0.01668,1712.233025,-11.8,-0.69,8.05,0.47,-11.8,-0.69,5555.11,5.56
1544,Exit short,05-11-2025 10:15,Close entry(s) order SELL DD,103016.96,1.00188,102844.8455,-365.79,-0.36,483.71,0.47,-819.68,-0.8,5189.32,5.19
1544,Entry short,05-11-2025 09:15,SELL DD,102651.86,1.00188,102844.8455,-365.79,-0.36,483.71,0.47,-819.68,-0.8,5189.32,5.19
1545,Exit long,05-11-2025 18:30,SELL DD,103956.18,1.01499,105189.3108,325.17,0.31,367.75,0.35,-335.72,-0.32,5514.5,5.51
1545,Entry long,05-11-2025 16:15,BUY DD,103635.81,1.01499,105189.3108,325.17,0.31,367.75,0.35,-335.72,-0.32,5514.5,5.51
1546,Exit short,05-11-2025 18:30,Margin call,104100,0.0112,1164.309216,-1.61,-0.14,1.02,0.09,-1.61,-0.14,5512.89,5.51
1546,Entry short,05-11-2025 18:30,SELL DD,103956.18,0.0112,1164.309216,-1.61,-0.14,1.02,0.09,-1.61,-0.14,5512.89,5.51
1547,Exit short,06-11-2025 02:00,Close entry(s) order SELL DD,103318.76,1.00379,104350.1739,639.84,0.61,1244.62,1.19,-244.74,-0.23,6152.72,6.15
1547,Entry short,05-11-2025 18:30,SELL DD,103956.18,1.00379,104350.1739,639.84,0.61,1244.62,1.19,-244.74,-0.23,6152.72,6.15
1548,Exit long,06-11-2025 08:15,Close entry(s) order BUY DD,102893.64,1.02879,106152.332,-296.38,-0.28,265.71,0.25,-821.07,-0.77,5856.34,5.86
1548,Entry long,06-11-2025 02:45,BUY DD,103181.73,1.02879,106152.332,-296.38,-0.28,265.71,0.25,-821.07,-0.77,5856.34,5.86
1549,Exit long,06-11-2025 15:15,Close entry(s) order BUY DD,101307.08,1.03336,105855.3627,-1168.68,-1.1,26.2,0.02,-2208.37,-2.09,4687.66,4.69
1549,Entry long,06-11-2025 10:30,BUY DD,102438.03,1.03336,105855.3627,-1168.68,-1.1,26.2,0.02,-2208.37,-2.09,4687.66,4.69
1550,Exit short,06-11-2025 17:15,Margin call,101323.94,0.02568,2593.929096,-8.07,-0.31,0,0,-8.07,-0.31,4679.59,4.68
1550,Entry short,06-11-2025 17:15,SELL DD,101009.7,0.02568,2593.929096,-8.07,-0.31,0,0,-8.07,-0.31,4679.59,4.68
1551,Exit short,06-11-2025 21:45,Close entry(s) order SELL DD,101553.99,1.01073,102093.5341,-550.13,-0.54,262.55,0.26,-894.63,-0.88,4129.46,4.13
